index,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
22071,8206096,Men,57,Senior,06-12-2022,Dec,Delivered,Ajio,Western Dress,S,1,INR,859,GREATER NOIDA,UTTAR PRADESH,201310,IN,FALSE
22072,416021,Women,48,Adult,06-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,589,BENGALURU,KARNATAKA,560030,IN,FALSE
22073,5031231,Women,25,Teenager,06-12-2022,Dec,Delivered,Amazon,Top,S,1,INR,434,Durgapur,WEST BENGAL,713206,IN,FALSE
22074,4299367,Women,44,Adult,06-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,589,Kolkata,WEST BENGAL,700095,IN,FALSE
22075,5173323,Men,47,Adult,06-12-2022,Dec,Delivered,Myntra,Set,5XL,1,INR,955,THANE,MAHARASHTRA,401107,IN,FALSE
22076,7145372,Men,45,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,M,1,INR,725,KOZHENCHERY,KERALA,689611,IN,FALSE
22077,5583420,Men,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,3XL,1,INR,1075,HYDERABAD,TELANGANA,500089,IN,FALSE
22078,2039316,Men,19,Teenager,06-12-2022,Dec,Delivered,Nalli,Western Dress,S,1,INR,1249,BENGALURU,KARNATAKA,560068,IN,FALSE
22079,532463,Women,20,Teenager,06-12-2022,Dec,Delivered,Myntra,Top,S,1,INR,588,LUCKNOW,UTTAR PRADESH,226003,IN,FALSE
22080,2882043,Men,39,Adult,06-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,646,Naharlagun,Arunachal Pradesh,791110,IN,FALSE
22081,2882043,Men,27,Teenager,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,696,GWALIOR,MADHYA PRADESH,474001,IN,FALSE
22082,7094578,Men,41,Adult,06-12-2022,Dec,Delivered,Amazon,Set,L,1,INR,1287,SIBSAGAR,ASSAM,785640,IN,FALSE
22083,6894495,Women,27,Teenager,06-12-2022,Dec,Delivered,Ajio,Top,L,1,INR,497,GURUGRAM,HARYANA,122006,IN,FALSE
22084,6253157,Women,18,Teenager,06-12-2022,Dec,Delivered,Ajio,Top,XS,1,INR,329,FARIDABAD,HARYANA,121010,IN,FALSE
22085,955043,Women,78,Senior,06-12-2022,Dec,Delivered,Amazon,kurta,XS,1,INR,357,KOLKATA,WEST BENGAL,700018,IN,FALSE
22086,5262476,Men,76,Senior,06-12-2022,Dec,Delivered,Amazon,Western Dress,3XL,1,INR,735,Greater Noida,UTTAR PRADESH,201308,IN,FALSE
22087,3388289,Women,45,Adult,06-12-2022,Dec,Delivered,Ajio,Set,XXL,1,INR,1299,NALBARI,ASSAM,781335,IN,FALSE
22088,8993992,Women,19,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,XXL,1,INR,1115,AIZAWL,MIZORAM,796007,IN,FALSE
22089,8104707,Women,70,Senior,06-12-2022,Dec,Refunded,Myntra,kurta,L,1,INR,353,PATHANAMTHITTA,KERALA,689549,IN,FALSE
22090,8367319,Women,21,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,XXL,1,INR,486,KACHCHH,GUJARAT,370421,IN,FALSE
22091,2546567,Men,50,Senior,06-12-2022,Dec,Delivered,Amazon,Western Dress,M,1,INR,735,HYDERABAD,TELANGANA,500035,IN,FALSE
22092,9042777,Women,45,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,759,Nalasopara east,MAHARASHTRA,401209,IN,FALSE
22093,6492962,Women,34,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,1388,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22094,1081153,Women,31,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,544,CHENNAI,TAMIL NADU,600116,IN,FALSE
22095,1081153,Women,20,Teenager,06-12-2022,Dec,Delivered,Meesho,Top,XXL,1,INR,690,Lucknow,UTTAR PRADESH,226022,IN,FALSE
22096,1081153,Women,18,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,M,1,INR,329,BELAGAVI,KARNATAKA,590001,IN,FALSE
22097,1081153,Men,44,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,XXL,1,INR,899,BENGALURU,KARNATAKA,560068,IN,FALSE
22098,1081153,Men,31,Adult,06-12-2022,Dec,Delivered,Ajio,Western Dress,3XL,1,INR,566,BENGALURU,KARNATAKA,560035,IN,FALSE
22099,1725288,Men,75,Senior,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,899,NEW DELHI,DELHI,110092,IN,FALSE
22100,1789493,Men,62,Senior,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,671,secunderabad,TELANGANA,500010,IN,FALSE
22101,8720622,Women,25,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,292,HYDERABAD,TELANGANA,502032,IN,FALSE
22102,2115641,Men,19,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,S,1,INR,771,BENGALURU,KARNATAKA,560012,IN,FALSE
22103,6988125,Women,34,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,M,1,INR,499,MUMBAI,MAHARASHTRA,400063,IN,FALSE
22104,4049943,Women,27,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,641,BENGALURU,KARNATAKA,560056,IN,FALSE
22105,5193503,Women,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,XL,1,INR,648,FARIDABAD,HARYANA,121006,IN,FALSE
22106,5608097,Women,59,Senior,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,533,ATTINGAL,KERALA,695101,IN,FALSE
22107,593580,Women,46,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,XS,1,INR,1432,NEW DELHI,DELHI,110035,IN,FALSE
22108,6604192,Women,29,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,XXL,1,INR,517,BENGALURU,KARNATAKA,560036,IN,FALSE
22109,5921218,Women,45,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,487,AHMEDABAD,GUJARAT,380051,IN,FALSE
22110,3851727,Men,21,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,654,HYDERABAD,TELANGANA,500049,IN,FALSE
22111,7045710,Women,45,Adult,06-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,597,NEW DELHI,DELHI,110075,IN,FALSE
22112,8587189,Women,42,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,XXL,1,INR,383,HYDERABAD,TELANGANA,500044,IN,FALSE
22113,4292660,Women,23,Teenager,06-12-2022,Dec,Delivered,Others,Set,3XL,1,INR,791,GURUGRAM,HARYANA,122006,IN,FALSE
22114,2709466,Women,39,Adult,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,1238,BHOPAL,MADHYA PRADESH,462026,IN,FALSE
22115,8211050,Women,45,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,487,THORRUR,TELANGANA,506163,IN,FALSE
22116,8211050,Women,37,Adult,06-12-2022,Dec,Refunded,Ajio,kurta,XL,1,INR,365,GURUGRAM,HARYANA,122001,IN,FALSE
22117,4341545,Women,32,Adult,06-12-2022,Dec,Delivered,Meesho,kurta,3XL,1,INR,362,Bengaluru,KARNATAKA,560043,IN,FALSE
22118,5461902,Women,37,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,387,Coimbatore,TAMIL NADU,641659,IN,FALSE
22119,6559544,Men,43,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,735,BADGAM,JAMMU & KASHMIR,190007,IN,FALSE
22120,5000046,Women,41,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,XL,1,INR,310,BENGALURU,KARNATAKA,560064,IN,FALSE
22121,7623053,Women,21,Teenager,06-12-2022,Dec,Delivered,Meesho,kurta,XXL,1,INR,471,Kodakara,KERALA,680684,IN,FALSE
22122,3846119,Men,29,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,M,1,INR,678,THRISSUR,KERALA,680004,IN,FALSE
22123,6151653,Women,52,Senior,06-12-2022,Dec,Delivered,Nalli,kurta,L,1,INR,301,VARCA,GOA,403721,IN,FALSE
22124,9760799,Women,41,Adult,06-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,1125,BENGALURU,KARNATAKA,560085,IN,FALSE
22125,593802,Men,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,847,upleta,GUJARAT,360490,IN,FALSE
22126,6130054,Women,42,Adult,06-12-2022,Dec,Delivered,Myntra,Set,XL,1,INR,899,NEW DELHI,DELHI,110075,IN,FALSE
22127,3825059,Men,22,Teenager,06-12-2022,Dec,Delivered,Meesho,Set,XS,1,INR,648,DHARWAD,KARNATAKA,580007,IN,FALSE
22128,1657990,Women,30,Adult,06-12-2022,Dec,Delivered,Flipkart,Top,L,1,INR,493,Thane,MAHARASHTRA,400610,IN,FALSE
22129,8653076,Women,21,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,967,Warangal,TELANGANA,506002,IN,FALSE
22130,7441943,Women,31,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,L,1,INR,788,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE
22131,7441943,Men,45,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,613,ALLAHABAD,UTTAR PRADESH,211006,IN,FALSE
22132,1441296,Women,33,Adult,06-12-2022,Dec,Refunded,Ajio,kurta,L,1,INR,301,kolkata,WEST BENGAL,700127,IN,FALSE
22133,9444394,Women,24,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,435,VIKASNAGAR,UTTARAKHAND,248198,IN,FALSE
22134,276284,Men,25,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,735,THANE,MAHARASHTRA,401107,IN,FALSE
22135,1338700,Women,28,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,363,TIRUCHIRAPPALLI,TAMIL NADU,620007,IN,FALSE
22136,1541335,Women,62,Senior,06-12-2022,Dec,Cancelled,Flipkart,Top,XXL,1,INR,328,JAMMU,JAMMU & KASHMIR,180010,IN,FALSE
22137,1541335,Women,72,Senior,06-12-2022,Dec,Delivered,Ajio,Top,M,1,INR,518,BENGALURU,KARNATAKA,560075,IN,FALSE
22138,1541335,Women,63,Senior,06-12-2022,Dec,Delivered,Amazon,Top,XL,1,INR,518,NEW DELHI,DELHI,110074,IN,FALSE
22139,1955200,Women,18,Teenager,06-12-2022,Dec,Delivered,Nalli,kurta,XL,1,INR,458,CHENNAI,TAMIL NADU,600002,IN,FALSE
22140,269442,Men,29,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,801,KUMARAPALAYAM,TAMIL NADU,638183,IN,FALSE
22141,2096948,Women,27,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,S,1,INR,399,Ghaziabad,UTTAR PRADESH,201009,IN,FALSE
22142,9994039,Women,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Top,XL,1,INR,649,KOLKATA,WEST BENGAL,700002,IN,FALSE
22143,1171790,Men,49,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,1186,GURUGRAM,HARYANA,122001,IN,FALSE
22144,1171790,Men,48,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,958,MUZAFFARNAGAR,UTTAR PRADESH,251001,IN,FALSE
22145,6319423,Women,58,Senior,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,357,BENGALURU,KARNATAKA,560072,IN,FALSE
22146,17421,Women,76,Senior,06-12-2022,Dec,Delivered,Meesho,Set,S,1,INR,999,Noida,UTTAR PRADESH,201301,IN,FALSE
22147,3988823,Men,68,Senior,06-12-2022,Dec,Delivered,Flipkart,Western Dress,L,1,INR,735,BANGALORE,KARNATAKA,560078,IN,FALSE
22148,44332,Men,20,Teenager,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,735,pune,MAHARASHTRA,411006,IN,FALSE
22149,4004225,Men,30,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,3XL,1,INR,665,LUDHIANA,PUNJAB,141013,IN,FALSE
22150,3282531,Men,43,Adult,06-12-2022,Dec,Delivered,Nalli,Saree,Free,1,INR,1325,KHAMMAM,TELANGANA,507002,IN,FALSE
22151,630525,Men,75,Senior,06-12-2022,Dec,Delivered,Ajio,Western Dress,XXL,1,INR,771,MUMBAI,MAHARASHTRA,400011,IN,FALSE
22152,630525,Men,27,Teenager,06-12-2022,Dec,Delivered,Meesho,Western Dress,3XL,1,INR,725,Rajkot,GUJARAT,360004,IN,FALSE
22153,6628585,Women,35,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,L,1,INR,696,Tiruchendur,TAMIL NADU,628215,IN,FALSE
22154,2353216,Women,39,Adult,06-12-2022,Dec,Delivered,Amazon,Top,M,1,INR,649,NEW DELHI,DELHI,110092,IN,FALSE
22155,1377302,Men,58,Senior,06-12-2022,Dec,Returned,Myntra,Western Dress,M,1,INR,735,BARIPADA,ODISHA,757001,IN,FALSE
22156,7057118,Women,45,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,XS,1,INR,845,CHENNAI,TAMIL NADU,600129,IN,FALSE
22157,911107,Men,39,Adult,06-12-2022,Dec,Delivered,Ajio,Western Dress,L,1,INR,725,Mumbai,MAHARASHTRA,400042,IN,FALSE
22158,3216775,Women,31,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,999,BENGALURU,KARNATAKA,560078,IN,FALSE
22159,7634479,Women,29,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,S,1,INR,1115,BAREILLY,UTTAR PRADESH,243001,IN,FALSE
22160,8645329,Men,39,Adult,06-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,613,Delhi,DELHI,110027,IN,FALSE
22161,43838,Women,24,Teenager,06-12-2022,Dec,Delivered,Flipkart,Set,XS,1,INR,657,CHENNAI,TAMIL NADU,600028,IN,FALSE
22162,6349518,Men,30,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,S,1,INR,899,PATNA,BIHAR,800001,IN,FALSE
22163,2812516,Men,37,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,3XL,1,INR,735,VAPI,GUJARAT,396191,IN,FALSE
22164,4098451,Men,49,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XL,1,INR,543,HYDERABAD,TELANGANA,500060,IN,FALSE
22165,7790553,Women,45,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,M,1,INR,696,NEW DELHI,DELHI,110059,IN,FALSE
22166,3329453,Women,48,Adult,06-12-2022,Dec,Delivered,Flipkart,Ethnic Dress,XS,1,INR,569,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE
22167,1441708,Men,43,Adult,06-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,736,MURWARA KATNI,MADHYA PRADESH,483501,IN,FALSE
22168,2339981,Men,36,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,563,NEW DELHI,DELHI,110060,IN,FALSE
22169,699426,Women,46,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,3XL,1,INR,382,HYDERABAD,TELANGANA,500013,IN,FALSE
22170,3544862,Women,25,Teenager,06-12-2022,Dec,Delivered,Myntra,Top,XL,1,INR,693,NEW DELHI,DELHI,110014,IN,FALSE
22171,9751647,Women,42,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,M,1,INR,568,MULKI,KARNATAKA,574103,IN,FALSE
22172,7587581,Women,35,Adult,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,759,CHENNAI,TAMIL NADU,600016,IN,FALSE
22173,8361049,Men,31,Adult,06-12-2022,Dec,Delivered,Meesho,Set,3XL,1,INR,939,SRI GANGANAGAR,RAJASTHAN,335002,IN,FALSE
22174,3196755,Women,29,Teenager,06-12-2022,Dec,Delivered,Flipkart,Set,XXL,1,INR,631,KOLKATA,WEST BENGAL,700052,IN,FALSE
22175,6233073,Men,48,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,XL,1,INR,725,Irinjalakuda,KERALA,680701,IN,FALSE
22176,5448449,Men,41,Adult,06-12-2022,Dec,Delivered,Nalli,Set,XXL,1,INR,771,Chennai,TAMIL NADU,600012,IN,FALSE
22177,3300174,Women,37,Adult,06-12-2022,Dec,Delivered,Amazon,Set,XXL,1,INR,529,KANPUR,UTTAR PRADESH,208027,IN,FALSE
22178,3300174,Women,24,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,S,1,INR,319,WARORA,MAHARASHTRA,442907,IN,FALSE
22179,3300174,Women,59,Senior,06-12-2022,Dec,Delivered,Myntra,kurta,XL,1,INR,399,Pune,MAHARASHTRA,411030,IN,FALSE
22180,2466783,Women,69,Senior,06-12-2022,Dec,Delivered,Amazon,kurta,3XL,1,INR,496,CHENNAI,TAMIL NADU,600040,IN,FALSE
22181,6972312,Women,42,Adult,06-12-2022,Dec,Delivered,Meesho,Top,M,1,INR,360,NAVI MUMBAI,MAHARASHTRA,400705,IN,FALSE
22182,5754008,Women,20,Teenager,06-12-2022,Dec,Delivered,Others,Top,S,1,INR,545,PIMPRI CHINCHWAD,MAHARASHTRA,411061,IN,FALSE
22183,8574637,Men,25,Teenager,06-12-2022,Dec,Delivered,Others,Western Dress,M,1,INR,735,VATSAVAI,ANDHRA PRADESH,521402,IN,FALSE
22184,758166,Men,32,Adult,06-12-2022,Dec,Delivered,Myntra,Western Dress,L,1,INR,899,CHENNAI,TAMIL NADU,600093,IN,FALSE
22185,4888565,Men,35,Adult,06-12-2022,Dec,Delivered,Meesho,Saree,Free,1,INR,495,HYDERABAD,TELANGANA,502032,IN,FALSE
22186,2057933,Women,20,Teenager,06-12-2022,Dec,Delivered,Flipkart,kurta,M,1,INR,391,KUNDLI INDUSTRIAL AREA,HARYANA,131028,IN,FALSE
22187,3126037,Women,58,Senior,06-12-2022,Dec,Delivered,Meesho,Blouse,XXL,1,INR,460,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22188,2402416,Men,46,Adult,06-12-2022,Dec,Delivered,Ajio,Western Dress,XS,1,INR,744,GUWAHATI,ASSAM,781035,IN,FALSE
22189,3565978,Men,48,Adult,06-12-2022,Dec,Delivered,Others,Set,S,1,INR,1477,KANPUR,UTTAR PRADESH,208002,IN,FALSE
22190,1232786,Men,65,Senior,06-12-2022,Dec,Delivered,Myntra,Western Dress,M,1,INR,725,HYDERABAD,TELANGANA,502319,IN,FALSE
22191,1232786,Men,54,Senior,06-12-2022,Dec,Delivered,Amazon,Western Dress,L,1,INR,735,AHMEDABAD,GUJARAT,380054,IN,FALSE
22192,1985326,Women,23,Teenager,06-12-2022,Dec,Delivered,Ajio,Set,S,1,INR,967,bhubaneswar,ODISHA,751006,IN,FALSE
22193,4525402,Men,40,Adult,06-12-2022,Dec,Delivered,Amazon,Saree,Free,1,INR,1149,BHOPAL,MADHYA PRADESH,462022,IN,FALSE
22194,9705510,Women,34,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,319,Nallasopara,MAHARASHTRA,401203,IN,FALSE
22195,1032796,Women,19,Teenager,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,399,BENGALURU,KARNATAKA,560091,IN,FALSE
22196,8178058,Women,31,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,453,KOLKATA,WEST BENGAL,700141,IN,FALSE
22197,2802610,Women,41,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,635,NAGAON,ASSAM,782002,IN,FALSE
22198,5619776,Women,59,Senior,06-12-2022,Dec,Delivered,Myntra,Top,XL,1,INR,625,PANCHKULA,HARYANA,134113,IN,FALSE
22199,6095867,Women,38,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,568,PUNE,MAHARASHTRA,411028,IN,FALSE
22200,483041,Women,41,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,729,PANCHKULA,HARYANA,134112,IN,FALSE
22201,5685068,Men,29,Teenager,06-12-2022,Dec,Delivered,Ajio,Western Dress,XXL,1,INR,735,DEVAKOTTAI.SIVAGANGAI DISTRICT.,TAMIL NADU,630302,IN,FALSE
22202,8452989,Women,44,Adult,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,1096,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE
22203,5357069,Women,72,Senior,06-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,399,PANAJI,GOA,403004,IN,FALSE
22204,4029601,Men,64,Senior,06-12-2022,Dec,Delivered,Amazon,Set,3XL,1,INR,626,TUMAKURU,KARNATAKA,572104,IN,FALSE
22205,4435679,Women,44,Adult,06-12-2022,Dec,Delivered,Amazon,kurta,L,1,INR,458,THIRUVANANTHAPURAM,KERALA,695017,IN,FALSE
22206,4435679,Women,37,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XXL,1,INR,431,VADODARA,GUJARAT,390020,IN,FALSE
22207,3379830,Women,39,Adult,06-12-2022,Dec,Delivered,Amazon,Set,S,1,INR,852,KOLAR,KARNATAKA,563101,IN,FALSE
22208,616113,Men,30,Adult,06-12-2022,Dec,Delivered,Nalli,Western Dress,M,1,INR,771,MANGALURU,KARNATAKA,575003,IN,FALSE
22209,616113,Men,34,Adult,06-12-2022,Dec,Delivered,Meesho,Western Dress,XXL,1,INR,735,HYDERABAD,TELANGANA,500023,IN,FALSE
22210,161151,Women,19,Teenager,06-12-2022,Dec,Delivered,Myntra,Top,XXL,1,INR,545,NEW DELHI,DELHI,110095,IN,FALSE
22211,972219,Men,37,Adult,06-12-2022,Dec,Delivered,Flipkart,Saree,Free,1,INR,1432,GUWAHATI,ASSAM,781016,IN,FALSE
22212,1474221,Men,32,Adult,06-12-2022,Dec,Delivered,Myntra,Western Dress,XXL,1,INR,735,PATNA,BIHAR,800001,IN,FALSE
22213,249003,Men,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,S,1,INR,1093,Churu,RAJASTHAN,331701,IN,FALSE
22214,8700222,Women,42,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,XL,1,INR,424,JAIPUR,RAJASTHAN,302018,IN,FALSE
22215,8700222,Women,37,Adult,06-12-2022,Dec,Refunded,Amazon,kurta,3XL,1,INR,364,HYDERABAD,TELANGANA,500020,IN,FALSE
22216,8620107,Men,25,Teenager,06-12-2022,Dec,Delivered,Flipkart,Western Dress,S,1,INR,744,HYDERABAD,TELANGANA,500055,IN,FALSE
22217,8620107,Men,27,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,XS,1,INR,786,KOZHIKODE,KERALA,673010,IN,FALSE
22218,5642466,Women,45,Adult,06-12-2022,Dec,Delivered,Ajio,kurta,XL,1,INR,428,CHENNAI,TAMIL NADU,600081,IN,FALSE
22219,6102140,Men,21,Teenager,06-12-2022,Dec,Delivered,Flipkart,Set,M,1,INR,696,GURUGRAM,HARYANA,122003,IN,FALSE
22220,3653494,Men,73,Senior,06-12-2022,Dec,Delivered,Amazon,Set,XS,1,INR,1075,PATNA,BIHAR,801503,IN,FALSE
22221,3858071,Men,47,Adult,06-12-2022,Dec,Delivered,Flipkart,Western Dress,XL,1,INR,725,TANDA AMBEDKAR NAGAR DISTRICT,UTTAR PRADESH,224190,IN,FALSE
22222,7341736,Women,35,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,L,1,INR,452,BHUBANESWAR,ODISHA,751024,IN,FALSE
22223,4445971,Women,28,Teenager,06-12-2022,Dec,Delivered,Myntra,kurta,XL,1,INR,318,BHILAI,CHHATTISGARH,490006,IN,FALSE
22224,1655570,Women,74,Senior,06-12-2022,Dec,Delivered,Flipkart,Set,L,1,INR,1115,NEW DELHI,DELHI,110019,IN,FALSE
22225,6639029,Men,57,Senior,06-12-2022,Dec,Returned,Amazon,Western Dress,L,1,INR,735,CHENNAI,TAMIL NADU,600094,IN,FALSE
22226,886144,Men,30,Adult,06-12-2022,Dec,Refunded,Flipkart,Western Dress,L,1,INR,735,ALLAHABAD,UTTAR PRADESH,211001,IN,FALSE
22227,424947,Women,34,Adult,06-12-2022,Dec,Delivered,Flipkart,kurta,XL,1,INR,499,RANCHI,JHARKHAND,834001,IN,FALSE
22228,9661542,Women,29,Teenager,06-12-2022,Dec,Returned,Myntra,Top,3XL,1,INR,518,CHANDIGARH,CHANDIGARH,160023,IN,FALSE
22229,8322139,Women,36,Adult,06-12-2022,Dec,Delivered,Myntra,Set,M,1,INR,1120,RAJNANDGAON,CHHATTISGARH,491441,IN,FALSE
22230,290726,Women,23,Teenager,06-12-2022,Dec,Returned,Flipkart,kurta,M,1,INR,316,BENGALURU,KARNATAKA,560066,IN,FALSE
22231,5875968,Women,77,Senior,06-12-2022,Dec,Delivered,Amazon,Top,XXL,1,INR,432,PUNE,MAHARASHTRA,411015,IN,FALSE
22232,2852255,Women,39,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,832,NELLORE,ANDHRA PRADESH,524004,IN,FALSE
22233,2034491,Men,32,Adult,06-12-2022,Dec,Delivered,Myntra,Saree,Free,1,INR,1041,JAIPUR,RAJASTHAN,302012,IN,FALSE
22234,9794186,Women,40,Adult,06-12-2022,Dec,Delivered,Flipkart,Set,3XL,1,INR,1399,New Delhi,DELHI,110015,IN,FALSE
22235,1498107,Women,64,Senior,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,534,KARORAN,PUNJAB,140901,IN,FALSE
22236,9258802,Men,24,Teenager,06-12-2022,Dec,Delivered,Myntra,Set,XL,1,INR,1138,GURUGRAM,HARYANA,122001,IN,FALSE
22237,9258802,Women,34,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,544,NAGPUR,MAHARASHTRA,440015,IN,FALSE
22238,9258802,Women,24,Teenager,06-12-2022,Dec,Delivered,Amazon,Set,M,1,INR,626,TIRUPPUR,TAMIL NADU,641604,IN,FALSE
22239,75210,Men,38,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,XS,1,INR,771,CHENNAI,TAMIL NADU,600095,IN,FALSE
22240,6464058,Men,18,Teenager,06-12-2022,Dec,Refunded,Myntra,Western Dress,XXL,1,INR,665,PERNEM,GOA,403512,IN,FALSE
22241,9734047,Men,38,Adult,06-12-2022,Dec,Delivered,Myntra,Western Dress,XXL,1,INR,859,NOIDA,UTTAR PRADESH,201301,IN,FALSE
22242,6928807,Men,36,Adult,06-12-2022,Dec,Delivered,Myntra,Set,3XL,1,INR,1369,HYDERABAD,TELANGANA,500078,IN,FALSE
22243,2716643,Men,25,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,L,1,INR,715,IMPHAL EAST,MANIPUR,795001,IN,FALSE
22244,2716643,Men,44,Adult,06-12-2022,Dec,Delivered,Amazon,Western Dress,3XL,1,INR,725,BENGALURU,KARNATAKA,560033,IN,FALSE
22245,767400,Women,44,Adult,06-12-2022,Dec,Delivered,Myntra,Blouse,XL,1,INR,545,BENGALURU,KARNATAKA,560035,IN,FALSE
22246,5436077,Men,23,Teenager,06-12-2022,Dec,Delivered,Myntra,Western Dress,L,1,INR,735,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE
22247,5436077,Women,39,Adult,06-12-2022,Dec,Delivered,Myntra,kurta,L,1,INR,725,VASAI VIRAR,MAHARASHTRA,401303,IN,FALSE
22248,639045,Women,34,Adult,06-12-2022,Dec,Delivered,Others,Set,S,1,INR,1297,NASHIK,MAHARASHTRA,422203,IN,FALSE
